age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,blue,married,secondary,no,177,yes,no,cellular,9,apr,62,2,332,3,failure,0
26,technician,single,secondary,no,2087,no,no,unknown,8,may,151,1,-1,0,unknown,0
40,blue,married,primary,no,2635,yes,no,unknown,2,jun,20,21,-1,0,unknown,0
33,admin,single,secondary,no,598,yes,no,unknown,28,may,189,1,-1,0,unknown,0
37,technician,single,secondary,no,1590,yes,no,cellular,9,apr,121,5,315,3,other,0
51,housemaid,married,primary,no,605,no,no,cellular,3,feb,91,2,159,14,failure,0
40,management,married,tertiary,no,2763,yes,no,cellular,2,jul,566,1,395,2,success,1
57,blue,married,primary,no,3109,no,no,cellular,2,jun,482,2,-1,0,unknown,1
33,admin,single,secondary,no,673,yes,no,unknown,14,may,199,2,-1,0,unknown,0
35,self,married,tertiary,no,844,yes,no,unknown,8,may,60,1,-1,0,unknown,0
33,technician,single,secondary,no,2660,yes,no,unknown,21,may,121,1,-1,0,unknown,0
57,technician,married,secondary,no,7766,yes,no,cellular,21,nov,220,1,-1,0,unknown,0
29,self,married,secondary,no,0,no,no,unknown,26,may,469,2,-1,0,unknown,0
26,technician,single,tertiary,no,1972,yes,no,cellular,29,jan,221,2,-1,0,unknown,0
30,management,single,tertiary,no,398,no,no,cellular,30,apr,554,1,6,2,success,1
36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,1
79,retired,divorced,secondary,no,631,no,no,telephone,8,feb,105,2,181,1,failure,0
34,services,divorced,secondary,no,5934,yes,no,cellular,29,jul,82,7,-1,0,unknown,0
36,entrepreneur,married,secondary,no,35,no,no,cellular,4,feb,517,4,-1,0,unknown,0
54,management,married,tertiary,no,-305,yes,no,unknown,26,may,280,3,-1,0,unknown,0
41,entrepreneur,married,tertiary,no,10,yes,no,cellular,8,may,196,2,172,2,other,0
60,blue,married,primary,no,1670,no,no,cellular,4,aug,115,1,-1,0,unknown,0
59,technician,married,secondary,no,201,no,no,cellular,5,feb,52,1,8,7,other,0
32,management,single,tertiary,no,1,no,no,cellular,20,aug,108,5,-1,0,unknown,0
39,blue,married,unknown,no,1096,no,no,unknown,20,may,246,3,-1,0,unknown,0
51,entrepreneur,married,tertiary,no,-267,yes,no,cellular,9,jul,42,1,-1,0,unknown,0
32,services,married,secondary,no,132,yes,yes,unknown,19,may,343,2,-1,0,unknown,0
43,technician,married,secondary,no,1650,no,no,cellular,4,feb,154,1,-1,0,unknown,0
30,blue,single,primary,no,334,no,no,cellular,12,aug,188,1,-1,0,unknown,0
29,blue,married,primary,no,248,yes,no,cellular,18,may,113,1,-1,0,unknown,0
56,retired,married,secondary,no,-113,yes,yes,cellular,12,aug,614,2,-1,0,unknown,0
50,blue,married,primary,no,104,yes,no,cellular,17,apr,317,3,324,2,other,0
50,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,0
57,technician,divorced,secondary,no,-305,yes,no,cellular,14,jul,43,4,-1,0,unknown,0
33,management,single,secondary,no,-665,yes,yes,unknown,9,may,188,1,-1,0,unknown,0
44,technician,married,secondary,no,78,yes,no,cellular,7,may,122,1,357,1,failure,0
33,services,married,secondary,no,7,yes,yes,cellular,18,may,55,1,-1,0,unknown,0
39,blue,divorced,primary,no,815,yes,no,cellular,18,may,22,3,-1,0,unknown,0
38,services,married,secondary,no,4392,no,no,cellular,31,jul,32,2,-1,0,unknown,0
44,technician,married,secondary,no,-199,no,no,unknown,26,may,144,3,-1,0,unknown,0
28,student,single,secondary,no,459,no,no,cellular,16,mar,83,13,-1,0,unknown,0
57,admin,divorced,secondary,no,3058,yes,no,unknown,8,may,268,1,-1,0,unknown,0
35,student,single,secondary,no,278,no,no,unknown,21,sep,84,1,-1,0,unknown,0
53,management,divorced,tertiary,no,-187,yes,no,cellular,31,jul,27,2,-1,0,unknown,0
25,blue,married,secondary,no,2307,yes,no,cellular,31,jul,104,5,-1,0,unknown,0
49,admin,married,secondary,no,387,yes,no,unknown,14,may,347,1,-1,0,unknown,0
42,management,married,tertiary,no,1340,yes,no,unknown,14,may,299,1,-1,0,unknown,0
21,student,single,secondary,no,794,no,no,cellular,5,jun,191,1,-1,0,unknown,1
48,technician,married,secondary,no,7373,yes,no,unknown,14,may,126,1,-1,0,unknown,0
40,services,married,secondary,no,1325,no,no,unknown,11,jun,150,2,-1,0,unknown,0
26,management,single,tertiary,no,1623,no,no,cellular,2,jun,479,1,-1,0,unknown,1
33,technician,single,tertiary,no,0,no,no,cellular,5,aug,122,1,-1,0,unknown,0
38,management,single,tertiary,no,1515,yes,no,cellular,18,nov,134,1,110,5,failure,0
36,management,married,tertiary,no,1357,yes,no,unknown,5,jun,74,5,-1,0,unknown,0
47,management,married,tertiary,no,2351,no,no,cellular,10,mar,80,1,-1,0,unknown,1
25,services,single,secondary,no,216,yes,no,cellular,14,may,175,3,-1,0,unknown,0
45,blue,married,primary,no,1951,no,no,cellular,12,aug,73,2,-1,0,unknown,0
33,blue,married,secondary,no,2502,yes,no,cellular,20,apr,285,1,270,1,failure,0
39,admin,married,secondary,no,6421,no,yes,unknown,20,may,661,1,-1,0,unknown,0
44,management,married,tertiary,no,1791,no,no,cellular,11,feb,71,1,190,1,success,1
28,management,single,tertiary,no,1107,yes,no,unknown,26,may,144,1,-1,0,unknown,0
27,blue,single,primary,no,268,no,no,unknown,4,jun,32,1,-1,0,unknown,0
27,blue,married,secondary,no,-335,yes,yes,unknown,4,jun,324,1,-1,0,unknown,0
30,technician,divorced,secondary,no,0,no,no,cellular,21,jul,101,1,-1,0,unknown,0
55,management,married,primary,no,113,no,no,cellular,12,aug,306,1,457,3,failure,1
60,management,married,tertiary,no,6657,yes,no,cellular,29,jul,333,19,-1,0,unknown,0
38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,0
30,technician,single,secondary,no,513,yes,no,cellular,20,apr,241,1,-1,0,unknown,0
36,blue,married,unknown,no,6,no,no,unknown,20,jun,41,7,-1,0,unknown,0
36,management,married,secondary,no,0,no,no,cellular,20,nov,80,1,-1,0,unknown,0
48,management,married,tertiary,no,1335,no,no,cellular,22,aug,492,7,-1,0,unknown,0
39,management,married,tertiary,no,1301,no,no,cellular,8,feb,185,2,179,1,failure,0
46,management,married,primary,no,312,yes,no,cellular,7,jul,113,2,-1,0,unknown,0
31,services,married,secondary,no,-704,yes,no,unknown,27,may,195,2,-1,0,unknown,0
26,blue,single,secondary,no,5829,no,no,cellular,23,jul,41,2,-1,0,unknown,0
38,unemployed,single,secondary,no,2470,yes,no,cellular,4,feb,131,1,230,1,other,0
32,services,married,secondary,no,21,no,no,unknown,6,jun,144,15,-1,0,unknown,0
53,admin,married,secondary,no,1203,no,no,cellular,21,nov,6,7,-1,0,unknown,0
30,student,single,unknown,no,809,no,no,cellular,20,nov,26,5,171,2,failure,0
50,management,divorced,secondary,no,458,no,no,cellular,3,feb,184,3,-1,0,unknown,0
26,self,single,tertiary,no,211,no,no,cellular,29,jan,168,3,-1,0,unknown,0
30,technician,married,secondary,no,-206,yes,yes,cellular,15,may,133,1,-1,0,unknown,0
37,management,married,tertiary,no,23,yes,no,unknown,26,may,409,2,-1,0,unknown,0
33,admin,married,secondary,no,680,yes,no,cellular,6,may,265,1,-1,0,unknown,0
33,technician,married,unknown,no,1450,no,no,cellular,27,apr,81,1,-1,0,unknown,0
28,student,single,tertiary,no,2306,no,no,cellular,29,oct,140,2,-1,0,unknown,0
47,technician,married,secondary,no,568,yes,no,telephone,14,jul,256,2,-1,0,unknown,0
47,technician,married,secondary,no,0,yes,no,cellular,25,may,234,1,-1,0,unknown,0
25,services,single,secondary,no,556,yes,yes,unknown,4,jun,361,1,-1,0,unknown,0
44,blue,single,secondary,no,0,yes,no,cellular,4,may,64,2,19,1,failure,0
33,admin,married,secondary,no,-167,yes,no,unknown,26,may,121,1,-1,0,unknown,0
53,blue,married,secondary,no,-8,no,no,cellular,5,aug,794,1,-1,0,unknown,1
47,blue,married,secondary,no,480,yes,no,unknown,28,may,211,2,-1,0,unknown,0
41,management,married,secondary,no,49,yes,no,cellular,28,jul,534,8,-1,0,unknown,0
32,admin,single,secondary,no,6188,yes,yes,cellular,18,nov,147,1,-1,0,unknown,0
52,blue,single,secondary,no,1541,yes,no,unknown,14,may,243,1,-1,0,unknown,0
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,may,295,1,168,4,other,0
60,technician,married,secondary,no,478,no,no,cellular,29,jan,139,1,171,5,failure,0
34,management,single,tertiary,no,886,yes,no,cellular,21,aug,104,2,-1,0,unknown,0
44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,0
42,technician,married,secondary,no,758,yes,no,cellular,15,jul,129,4,-1,0,unknown,0
42,blue,married,primary,no,869,yes,yes,cellular,11,may,718,2,-1,0,unknown,0
34,housemaid,married,primary,no,87,yes,no,unknown,15,may,139,2,-1,0,unknown,0
51,services,married,secondary,no,867,yes,no,cellular,7,jul,422,3,-1,0,unknown,0
30,blue,single,secondary,no,5909,yes,no,cellular,18,may,420,2,-1,0,unknown,1
50,blue,married,primary,no,8139,yes,no,cellular,18,aug,256,6,-1,0,unknown,0
36,management,married,tertiary,no,0,no,no,cellular,26,aug,97,3,-1,0,unknown,0
51,services,married,secondary,no,-238,yes,no,cellular,24,jul,63,1,-1,0,unknown,0
35,entrepreneur,single,tertiary,no,1800,yes,no,unknown,5,jun,53,1,-1,0,unknown,0
28,management,single,tertiary,no,1287,yes,no,cellular,26,feb,65,1,-1,0,unknown,1
30,services,single,secondary,no,484,yes,no,unknown,16,may,356,2,-1,0,unknown,0
48,unemployed,single,unknown,no,11298,yes,no,cellular,9,feb,97,2,-1,0,unknown,0
50,entrepreneur,married,tertiary,no,52,no,no,cellular,31,jul,22,8,-1,0,unknown,0
30,management,single,tertiary,no,1541,no,no,cellular,18,aug,471,8,-1,0,unknown,1
57,retired,married,secondary,no,211,yes,no,unknown,5,may,248,2,-1,0,unknown,0
54,services,divorced,tertiary,no,413,no,no,cellular,7,jul,39,9,-1,0,unknown,0
57,admin,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure,0
27,self,single,tertiary,no,108,no,yes,cellular,8,jul,141,2,-1,0,unknown,0
31,technician,single,secondary,no,1626,no,no,cellular,7,may,356,2,286,3,failure,0
51,technician,married,secondary,no,463,yes,no,unknown,13,may,213,5,-1,0,unknown,0
38,technician,single,secondary,no,227,no,no,cellular,13,aug,95,4,-1,0,unknown,0
49,management,married,tertiary,no,5795,yes,no,cellular,17,apr,75,1,-1,0,unknown,0
52,housemaid,married,primary,no,618,yes,yes,cellular,10,aug,352,2,102,2,failure,0
30,technician,single,secondary,no,0,no,no,cellular,21,aug,166,4,-1,0,unknown,0
48,technician,married,secondary,no,547,no,no,cellular,28,jan,74,1,176,2,failure,0
24,technician,single,secondary,no,81,yes,no,cellular,18,may,333,1,-1,0,unknown,0
43,management,married,secondary,no,10273,no,no,cellular,7,aug,359,2,-1,0,unknown,0
58,retired,married,secondary,no,4,no,yes,cellular,6,aug,147,1,-1,0,unknown,0
38,management,married,tertiary,no,1440,no,no,cellular,11,aug,111,2,-1,0,unknown,0
56,blue,married,primary,no,563,no,no,telephone,16,jul,51,1,-1,0,unknown,0
37,services,divorced,primary,no,260,yes,no,cellular,17,apr,446,2,-1,0,unknown,0
39,blue,single,primary,no,1790,yes,no,unknown,4,jun,229,6,-1,0,unknown,0
57,retired,married,primary,no,1466,no,no,unknown,20,jun,326,1,-1,0,unknown,0
56,blue,married,primary,no,1214,no,yes,cellular,7,aug,105,1,-1,0,unknown,0
35,management,single,tertiary,no,996,no,no,unknown,20,jun,17,2,-1,0,unknown,0
46,management,single,tertiary,no,2223,no,no,unknown,12,jun,67,3,-1,0,unknown,0
34,management,married,tertiary,no,123,no,no,cellular,3,feb,301,3,-1,0,unknown,1
36,services,married,secondary,no,-260,yes,no,unknown,30,may,91,2,-1,0,unknown,0
46,technician,married,unknown,no,3308,no,no,cellular,27,oct,171,1,91,2,success,1
64,retired,married,unknown,no,34,no,no,cellular,26,aug,244,2,-1,0,unknown,1
57,retired,married,primary,no,177,no,yes,cellular,21,jul,91,4,-1,0,unknown,0
34,technician,single,tertiary,no,144,yes,yes,cellular,23,apr,115,16,-1,0,unknown,0
31,technician,single,tertiary,no,454,no,no,cellular,30,apr,266,1,-1,0,unknown,1
46,blue,divorced,secondary,no,168,yes,no,cellular,20,apr,255,1,336,4,other,0
32,blue,married,secondary,no,129,yes,no,cellular,29,jul,119,7,-1,0,unknown,0
36,technician,married,tertiary,no,52,no,no,cellular,28,aug,101,10,-1,0,unknown,0
36,technician,single,secondary,no,75,yes,no,cellular,12,may,485,2,342,4,other,0
36,technician,married,secondary,no,3832,yes,no,cellular,11,jul,393,1,-1,0,unknown,0
36,technician,married,secondary,no,1466,yes,no,unknown,29,may,441,1,-1,0,unknown,0
51,technician,single,secondary,no,1153,yes,no,cellular,20,apr,76,5,-1,0,unknown,0
43,management,married,tertiary,no,0,no,no,cellular,18,aug,241,5,-1,0,unknown,0
41,housemaid,married,primary,no,884,no,no,unknown,9,jun,322,1,-1,0,unknown,0
19,student,single,unknown,no,27,no,no,telephone,5,mar,86,12,-1,0,unknown,0
35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,0
77,retired,married,unknown,no,38,no,no,telephone,3,feb,261,1,-1,0,unknown,0
29,admin,married,secondary,no,708,yes,no,unknown,4,jun,194,1,-1,0,unknown,0
45,technician,married,secondary,no,0,no,no,cellular,9,jul,113,2,-1,0,unknown,0
26,technician,divorced,tertiary,no,3154,yes,yes,unknown,27,may,121,1,-1,0,unknown,0
43,services,married,secondary,no,354,yes,no,telephone,4,feb,49,2,-1,0,unknown,0
52,admin,married,secondary,no,422,no,no,unknown,19,jun,559,1,-1,0,unknown,0
36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,1008,1,347,2,success,1
36,technician,divorced,secondary,no,160,yes,no,unknown,26,may,142,1,-1,0,unknown,0
31,management,single,tertiary,no,725,yes,no,cellular,28,jul,211,1,92,2,failure,0
37,blue,married,secondary,no,700,yes,no,cellular,14,may,138,1,-1,0,unknown,0
55,blue,married,primary,no,-268,yes,no,unknown,16,may,160,6,-1,0,unknown,0
31,management,single,tertiary,no,123,no,no,cellular,12,aug,82,2,-1,0,unknown,0
56,technician,married,secondary,no,992,no,no,unknown,9,jun,123,1,-1,0,unknown,0
29,services,married,tertiary,no,0,yes,no,unknown,4,jun,113,2,-1,0,unknown,0
37,blue,married,secondary,no,288,yes,no,cellular,5,may,159,6,-1,0,unknown,0
57,technician,married,primary,no,67,no,no,unknown,5,jun,67,1,-1,0,unknown,0
41,admin,married,secondary,no,158,yes,no,cellular,24,mar,115,2,-1,0,unknown,0
47,management,divorced,tertiary,no,310,no,no,cellular,29,aug,136,2,-1,0,unknown,0
46,blue,married,primary,no,977,no,yes,telephone,2,feb,436,3,-1,0,unknown,1
26,blue,married,secondary,no,0,yes,no,cellular,6,may,320,3,-1,0,unknown,0
47,blue,divorced,secondary,no,25,yes,no,cellular,7,may,166,1,-1,0,unknown,0
40,management,married,secondary,no,-63,no,no,unknown,9,jun,248,4,-1,0,unknown,0
40,blue,married,primary,no,-108,yes,no,unknown,19,jun,149,3,-1,0,unknown,0
32,housemaid,married,primary,no,67,yes,no,cellular,16,jul,95,4,-1,0,unknown,0
39,management,married,secondary,no,18,yes,no,cellular,21,aug,102,1,91,1,failure,0
31,management,single,tertiary,no,-173,yes,no,unknown,6,may,396,2,-1,0,unknown,0
41,technician,single,secondary,no,3023,no,no,cellular,31,jul,616,3,-1,0,unknown,0
26,blue,married,secondary,no,160,yes,no,cellular,18,may,252,4,-1,0,unknown,0
52,services,married,secondary,no,2257,yes,no,unknown,14,may,203,1,-1,0,unknown,0
39,management,single,tertiary,no,1340,yes,no,cellular,20,apr,287,3,-1,0,unknown,0
31,blue,married,secondary,no,0,yes,no,unknown,10,aug,97,1,782,1,other,1
38,blue,married,primary,no,2322,no,no,unknown,19,jun,207,1,-1,0,unknown,0
35,entrepreneur,married,primary,no,0,no,yes,telephone,21,nov,26,10,-1,0,unknown,0
33,blue,married,tertiary,no,6138,yes,no,cellular,19,nov,384,1,183,1,failure,0
48,technician,married,secondary,no,720,yes,no,unknown,8,may,177,3,-1,0,unknown,0
29,blue,married,secondary,no,59,yes,yes,cellular,14,may,100,3,356,2,failure,0
43,blue,married,primary,no,223,yes,no,cellular,4,feb,112,2,204,2,other,0
39,services,married,secondary,no,150,no,no,unknown,12,jun,243,2,-1,0,unknown,0
43,admin,married,secondary,no,1625,yes,yes,cellular,21,jul,56,1,-1,0,unknown,0
56,management,married,primary,no,0,no,no,cellular,3,feb,996,1,-1,0,unknown,1
43,services,married,secondary,no,1220,no,no,cellular,28,jul,307,2,-1,0,unknown,0
37,housemaid,single,secondary,no,465,yes,no,cellular,18,may,899,3,-1,0,unknown,1
52,entrepreneur,married,secondary,no,0,no,no,cellular,7,aug,82,2,-1,0,unknown,0
59,management,married,unknown,no,8674,no,no,cellular,5,mar,64,1,-1,0,unknown,0
31,management,married,tertiary,no,582,yes,no,cellular,15,jul,58,2,-1,0,unknown,0
33,services,married,tertiary,no,85,no,no,unknown,6,may,262,3,-1,0,unknown,0
69,retired,married,secondary,no,148,no,no,telephone,4,sep,101,1,-1,0,unknown,0
47,entrepreneur,married,tertiary,no,459,yes,no,cellular,29,jul,189,4,-1,0,unknown,0
38,housemaid,married,secondary,no,0,yes,no,unknown,6,may,59,3,-1,0,unknown,0
26,services,married,secondary,no,-16,yes,no,cellular,24,jul,1036,1,-1,0,unknown,0
49,blue,married,primary,no,352,yes,no,unknown,9,may,188,2,-1,0,unknown,0
48,management,married,tertiary,no,1147,no,no,cellular,3,dec,155,1,120,3,success,1
65,retired,divorced,secondary,no,828,no,no,cellular,13,jul,305,1,-1,0,unknown,1
34,blue,married,secondary,no,352,yes,no,unknown,12,jun,52,3,-1,0,unknown,0
51,technician,married,secondary,no,13089,no,no,unknown,11,jun,247,1,-1,0,unknown,0
26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,275,2,-1,0,unknown,1
42,technician,married,secondary,no,1539,no,no,cellular,19,jun,63,5,211,2,failure,0
31,blue,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,0
33,management,married,tertiary,no,332,yes,yes,cellular,28,jan,706,1,-1,0,unknown,0
55,housemaid,married,primary,no,2152,no,no,unknown,19,jun,922,2,-1,0,unknown,1
50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure,0
42,technician,married,tertiary,no,1079,no,no,cellular,31,jul,61,2,-1,0,unknown,0
28,admin,single,secondary,no,350,yes,yes,unknown,19,may,5,2,-1,0,unknown,0
41,services,married,primary,no,4903,yes,no,cellular,19,nov,223,2,-1,0,unknown,0
32,technician,single,secondary,no,0,yes,no,unknown,5,may,136,1,-1,0,unknown,0
40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,1
50,blue,married,secondary,no,2320,yes,no,cellular,7,apr,310,1,-1,0,unknown,0
30,blue,married,primary,no,1101,yes,yes,cellular,19,nov,779,2,175,1,failure,0
46,technician,married,secondary,no,4023,yes,no,cellular,7,aug,131,2,-1,0,unknown,0
36,admin,married,secondary,no,606,yes,no,cellular,2,feb,102,2,-1,0,unknown,0
55,housemaid,divorced,primary,no,0,no,no,unknown,12,jun,90,8,-1,0,unknown,0
37,management,married,tertiary,no,725,no,no,cellular,26,aug,162,13,-1,0,unknown,0
43,technician,divorced,unknown,no,205,yes,no,unknown,5,may,1419,1,-1,0,unknown,0
42,technician,married,tertiary,no,1361,no,no,cellular,13,aug,75,5,-1,0,unknown,0
32,admin,single,secondary,no,13,yes,no,unknown,27,may,88,2,-1,0,unknown,0
48,admin,divorced,secondary,no,238,yes,no,unknown,26,may,76,2,-1,0,unknown,0
29,blue,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,0
47,self,married,secondary,no,231,no,no,cellular,8,aug,88,2,-1,0,unknown,0
30,management,married,tertiary,no,0,yes,no,unknown,27,may,175,1,-1,0,unknown,0
38,technician,married,tertiary,no,1997,yes,no,cellular,6,apr,90,10,-1,0,unknown,0
24,technician,single,secondary,no,246,yes,yes,cellular,15,may,224,1,-1,0,unknown,0
27,services,single,secondary,no,-266,no,yes,cellular,10,jul,162,6,-1,0,unknown,0
30,management,single,tertiary,no,140,no,no,cellular,28,jan,186,1,-1,0,unknown,0
50,technician,divorced,unknown,no,1328,yes,no,unknown,29,may,140,1,-1,0,unknown,0
31,admin,single,secondary,no,0,yes,no,cellular,16,jul,1056,2,-1,0,unknown,0
40,blue,married,secondary,no,5060,no,no,cellular,10,feb,154,2,93,1,success,1
36,technician,married,primary,no,4585,yes,no,unknown,29,may,311,3,-1,0,unknown,0
32,management,married,tertiary,no,937,no,no,unknown,17,nov,76,1,-1,0,unknown,0
37,admin,single,secondary,no,1560,yes,no,unknown,11,jun,203,2,-1,0,unknown,0
58,retired,married,primary,no,650,yes,yes,cellular,17,apr,114,3,-1,0,unknown,0
54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,nov,1034,1,-1,0,unknown,1
28,services,married,secondary,no,4,yes,no,unknown,27,jun,133,5,-1,0,unknown,0
31,blue,single,unknown,no,461,yes,no,cellular,7,may,462,1,-1,0,unknown,0
35,retired,married,primary,no,329,no,yes,cellular,8,jul,520,3,-1,0,unknown,0
46,unemployed,single,tertiary,no,705,no,no,cellular,4,feb,398,1,-1,0,unknown,0
46,blue,married,secondary,no,1728,yes,no,unknown,26,may,50,2,-1,0,unknown,0
40,blue,single,secondary,no,406,no,no,cellular,17,nov,205,2,-1,0,unknown,0
55,management,married,secondary,no,190,no,no,unknown,9,jun,271,2,-1,0,unknown,0
55,technician,married,unknown,no,4746,yes,no,unknown,23,may,288,3,-1,0,unknown,0
44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,0
